Date,0
2019-01-01,1.0
2019-01-02,1.0
2019-01-03,1.0
2019-01-04,1.0
2019-01-07,1.0
2019-01-08,1.0
2019-01-09,1.0
2019-01-10,1.0
2019-01-11,1.0
2019-01-14,1.0
2019-01-15,1.0
2019-01-16,1.0
2019-01-17,1.0
2019-01-18,1.0
2019-01-21,1.0
2019-01-22,1.0
2019-01-23,1.0
2019-01-24,1.0
2019-01-25,1.0
2019-01-28,1.0
2019-01-29,1.0
2019-01-30,1.0
2019-01-31,1.0
2019-02-01,1.0
2019-02-04,1.0
2019-02-05,1.0
2019-02-06,1.0
2019-02-07,1.0
2019-02-08,1.0
2019-02-11,1.0
2019-02-12,1.0
2019-02-14,1.0
2019-02-15,1.0
2019-02-18,1.0
2019-02-19,1.0
2019-02-20,1.0
2019-02-21,1.0
2019-02-22,1.0
2019-02-25,1.0
2019-02-26,1.0
2019-02-27,1.0
2019-02-28,1.0
2019-03-01,1.0
2019-03-05,0.9789414745143188
2019-03-06,0.9794399642566171
2019-03-07,0.9810103627361176
2019-03-08,0.98151742079977
2019-03-11,0.9751772281529572
2019-03-12,0.9756852635256489
2019-03-13,0.9754694628492586
2019-03-14,0.9770476601404483
2019-03-15,0.981615927046638
2019-03-18,0.9828988126237065
2019-03-19,0.9787015516806369
2019-03-20,0.9818103156516826
2019-03-22,0.9881531467021751
2019-03-25,0.9910206965342246
2019-03-26,0.9917796985726186
2019-03-27,0.9909214437541052
2019-03-28,0.988034137435273
2019-04-01,0.988034137435273
2019-04-02,0.9868760500799181
2019-04-03,0.990990083335088
2019-04-04,0.9932541862952506
2019-04-05,0.992855861821721
2019-04-08,0.9950159420492587
2019-04-09,0.9954057004793495
2019-04-10,0.9942570948202757
2019-04-11,0.9953021651509487
2019-04-12,0.9943345214923119
2019-04-15,0.9929929016156797
2019-04-16,0.9951836858089165
2019-04-18,1.0022881536150179
2019-04-22,1.0087935376292945
2019-04-23,1.0108458274413656
2019-04-24,1.0132621855559412
2019-04-25,1.0124959324908727
2019-04-26,1.013039232149993
2019-04-30,1.0254460996263564
2019-05-02,1.0254460996263564
2019-05-03,1.0247063859330976
2019-05-06,1.0251650860885608
2019-05-07,1.0309554045093294
2019-05-08,1.035685746673968
2019-05-09,1.0376928739175455
2019-05-10,1.0378558766780976
2019-05-13,1.0446322518452567
2019-05-14,1.0403815086714419
2019-05-15,1.0487551944278326
2019-05-16,1.0487856136017129
2019-05-17,1.0568784825878061
2019-05-20,1.0361917338048634
2019-05-21,1.0433181140564023
2019-05-22,1.037288850774798
2019-05-23,1.0359718439456602
2019-05-24,1.024011311908023
2019-05-27,1.020207674782819
2019-05-28,1.0166375831563725
2019-05-29,1.018894030416463
2019-05-30,1.0208174538194112
2019-05-31,1.0281866821751755
2019-06-03,1.0281866821751755
2019-06-04,1.0285649443533105
2019-06-06,1.0326366671106848
2019-06-07,1.0375355226892928
2019-06-10,1.043870742460786
2019-06-11,1.043505199656034
2019-06-12,1.0469721485651462
2019-06-13,1.049777713031787
2019-06-14,1.0515684762398185
2019-06-17,1.052005397797928
2019-06-18,1.0602545635409084
2019-06-19,1.0679696046866325
2019-06-20,1.0591406346947525
2019-06-21,1.0586872522605881
2019-06-24,1.0598956132721553
2019-06-25,1.0585434654497239
2019-06-26,1.0574753141424065
2019-06-27,1.0596602039438365
2019-06-28,1.0671955340883426
2019-07-01,1.0671955340883426
2019-07-02,1.068262584002483
2019-07-03,1.065446309462783
2019-07-04,1.065152318262023
2019-07-05,1.0709034553227097
2019-07-08,1.080199737176309
2019-07-09,1.0784235288776194
2019-07-10,1.078614612926678
2019-07-11,1.0762473910487131
2019-07-12,1.0750779731287006
2019-07-15,1.0792864463922018
2019-07-16,1.0816364053392749
2019-07-17,1.0798816124194635
2019-07-18,1.087065880935257
2019-07-19,1.0932248444339898
2019-07-22,1.09052519051394
2019-07-23,1.0916398571786843
2019-07-24,1.0933891393463089
2019-07-25,1.0944037399126225
2019-07-26,1.087471721726022
2019-07-29,1.0941127876053485
2019-07-30,1.110596807294278
2019-07-31,1.107029636706678
2019-08-01,1.107029636706678
2019-08-02,1.106889699717811
